"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
3.261398854E1,5.548960876E-1,5.671705627E-1,8.711135101E0,8.747197658E0
3.262396954E1,5.586383057E-1,6.616241455E-1,8.657247162E0,8.700445488E0
3.263394954E1,5.704637146E-1,7.575746155E-1,8.582851868E0,8.635085079E0
3.264393054E1,5.818400574E-1,9.746232605E-1,8.277337189E0,8.354803366E0
3.265391154E1,6.526428223E-1,1.115480347E0,7.926766205E0,8.031429606E0
3.266389254E1,6.408174133E-1,1.187031555E0,7.657027130E0,7.774944073E0
3.267387354E1,5.590873718E-1,1.318607941E0,7.510481873E0,7.645825237E0
3.268385454E1,4.333488464E-1,1.465901642E0,7.379803619E0,7.536455421E0
3.269383454E1,3.088078308E-1,1.603615265E0,7.288044434E0,7.468770706E0
3.270381554E1,1.944456482E-1,1.779499512E0,7.240593109E0,7.458593446E0
3.271379654E1,4.475692749E-2,1.963466949E0,7.227121124E0,7.489224619E0
3.272377754E1,-6.107299805E-2,2.127376099E0,7.365134125E0,7.666463308E0
3.273375854E1,-1.597178650E-1,2.259850616E0,7.444169769E0,7.781265846E0
3.274373954E1,-1.651066589E-1,2.272574158E0,7.545509033E0,7.882040350E0
3.275371954E1,-2.203417969E-1,2.352358246E0,7.714657288E0,8.068337926E0
3.276370054E1,-2.911445618E-1,2.355202332E0,7.778724060E0,8.132668146E0
3.277368154E1,-3.279679871E-1,2.298170929E0,7.977211304E0,8.308131728E0
3.278366300E1,-3.444337463E-1,2.271376648E0,8.245303802E0,8.559370379E0
3.279364400E1,-3.841012573E-1,2.245779877E0,8.407865753E0,8.711100249E0
3.280362500E1,-4.481680298E-1,2.175276489E0,8.612939301E0,8.894684131E0
3.281360600E1,-6.150709534E-1,2.136956177E0,8.900491333E0,9.174074337E0
3.282358600E1,-8.370593262E-1,2.109563141E0,9.154662781E0,9.431795990E0
3.283356700E1,-1.023870850E0,2.068099365E0,9.353898468E0,9.634353276E0
3.284354800E1,-1.138981476E0,2.048939209E0,9.488318939E0,9.773618929E0
3.285352900E1,-1.304387512E0,1.933978271E0,9.673034821E0,9.950341772E0
3.286351000E1,-1.398242340E0,1.813029785E0,9.981393585E0,1.024062384E1
3.287349100E1,-1.489552460E0,1.733096008E0,1.034408936E1,1.059351561E1
3.288347100E1,-1.611848145E0,1.728305969E0,1.060215271E1,1.086235417E1
3.289345200E1,-1.639989624E0,1.711091766E0,1.089868607E1,1.115341916E1
3.290343300E1,-1.533111877E0,1.593436432E0,1.138936569E1,1.160203097E1
3.291341400E1,-1.433269501E0,1.478026428E0,1.189157135E1,1.206848345E1
3.292339500E1,-1.328188019E0,1.368753662E0,1.230665817E1,1.245356999E1
3.293337600E1,-1.167122955E0,1.355131989E0,1.261322067E1,1.273938360E1
3.294335600E1,-9.897418213E-1,1.458267517E0,1.279958313E1,1.292035067E1
3.295333700E1,-9.193881226E-1,1.553170166E0,1.293864395E1,1.306392435E1
3.296331800E1,-8.975335693E-1,1.597028961E0,1.305734711E1,1.318523346E1
3.297329900E1,-9.605525208E-1,1.545536041E0,1.316916458E1,1.329429346E1
3.298328000E1,-9.607022095E-1,1.476230164E0,1.335328171E1,1.346893970E1
3.299326100E1,-8.876541138E-1,1.293011169E0,1.347168549E1,1.356267369E1
3.300324100E1,-7.445516968E-1,9.774673462E-1,1.337753128E1,1.343384319E1
3.301322200E1,-5.863307190E-1,5.478607178E-1,1.325478653E1,1.327905497E1
3.302320300E1,-5.318440247E-1,2.347119141E-1,1.276440628E1,1.277763732E1
3.303318400E1,-5.322930908E-1,7.933502197E-2,1.209844116E1,1.211040497E1
3.304316500E1,-5.287005615E-1,-4.011657715E-2,1.132978958E1,1.134218963E1
3.305314600E1,-5.200186157E-1,-5.748046875E-2,1.049123337E1,1.050427061E1
3.306312600E1,-5.295986938E-1,-6.840774536E-2,1.002390518E1,1.003811882E1
3.307310700E1,-5.023553467E-1,-7.604187012E-2,9.644444275E0,9.657818006E0
3.308308800E1,-5.285508728E-1,9.355545044E-2,9.220076752E0,9.235688061E0
3.309306900E1,-6.414161682E-1,2.965333557E-1,8.949439545E0,8.977294408E0
3.310305000E1,-7.932005310E-1,3.896397400E-1,8.935967560E0,8.979560259E0
3.311303100E1,-9.229806519E-1,4.769082642E-1,8.928782501E0,8.989020621E0
3.312301200E1,-9.675878906E-1,5.174739075E-1,8.836424561E0,8.904291358E0
3.313299200E1,-9.038204956E-1,4.960684204E-1,8.699609070E0,8.760489332E0
3.314297300E1,-7.143145752E-1,4.695735168E-1,8.491242371E0,8.534163204E0
3.315295400E1,-5.017565918E-1,4.049079895E-1,8.269553375E0,8.294650275E0
3.316293500E1,-3.891906738E-1,4.206253052E-1,8.091423798E0,8.111691199E0
3.317291600E1,-3.158432007E-1,4.564009094E-1,7.890840912E0,7.910336846E0
3.318289700E1,-2.257305908E-1,4.963677979E-1,7.722141724E0,7.741369910E0
3.319287700E1,-8.966354370E-2,5.840853882E-1,7.725883942E0,7.748450037E0
3.320285800E1,-6.436614990E-2,7.339237976E-1,7.808063049E0,7.842744145E0
3.321283900E1,-1.014889526E-1,8.750802612E-1,7.782615967E0,7.832316181E0
3.322282000E1,-8.307723999E-2,9.741741943E-1,7.861052856E0,7.921620365E0
3.323280100E1,-6.017486572E-2,1.119072876E0,7.918233948E0,7.997147865E0
3.324278200E1,1.676513672E-2,1.261726227E0,7.959248657E0,8.058652079E0
3.325276200E1,1.601669312E-1,1.362167358E0,7.914042664E0,8.032012490E0
3.326274300E1,3.338058472E-1,1.373543701E0,7.971972198E0,8.096319496E0
3.327272400E1,4.219725037E-1,1.470392303E0,8.063731384E0,8.207550070E0
3.328270500E1,4.938230896E-1,1.483864288E0,7.999514923E0,8.150948011E0
3.329268600E1,5.715115356E-1,1.435814209E0,8.151448975E0,8.296644398E0
3.330266600E1,5.620811462E-1,1.451232147E0,8.178093567E0,8.324855816E0
3.331264700E1,4.709207153E-1,1.473535767E0,8.238717499E0,8.382692885E0
3.332262800E1,3.631448364E-1,1.492396545E0,8.349337463E0,8.489438008E0
3.333260900E1,2.996768188E-1,1.511257324E0,8.394094391E0,8.534314591E0
3.334259000E1,2.427951050E-1,1.513951721E0,8.679850159E0,8.814238371E0
3.335257100E1,1.827699280E-1,1.555265808E0,8.934919739E0,9.071110589E0
3.336255100E1,5.703140259E-2,1.555565186E0,9.131910095E0,9.263628750E0
3.337253200E1,-9.071136475E-2,1.528770905E0,9.423952789E0,9.547578500E0
3.338251300E1,-2.210902405E-1,1.494941254E0,9.731114044E0,9.847756637E0
3.339249400E1,-2.600093079E-1,1.397942963E0,9.923014984E0,1.002437408E1
3.340247500E1,-2.763253784E-1,1.291963348E0,1.001701950E1,1.010377180E1
3.341245600E1,-3.094065857E-1,1.295555878E0,1.012045441E1,1.020773211E1
3.342243600E1,-3.089575195E-1,1.309776306E0,1.028975235E1,1.037737790E1
3.343241700E1,-2.713856506E-1,1.257984009E0,1.059586578E1,1.067373157E1
3.344239800E1,-2.091151428E-1,1.168470154E0,1.093685669E1,1.100108567E1
3.345237900E1,-1.434017944E-1,9.854008484E-1,1.128353577E1,1.132738974E1
3.346236000E1,-8.113128662E-2,6.480024719E-1,1.192764633E1,1.194551114E1
3.347234100E1,-7.274871826E-2,3.743714905E-1,1.261965729E1,1.262541866E1
3.348232100E1,-1.173559570E-1,2.710862732E-1,1.302995407E1,1.303330209E1
3.349230200E1,-6.780899048E-2,1.790277100E-1,1.312261139E1,1.312400772E1
3.350228300E1,1.344204712E-1,2.963836670E-2,1.325463684E1,1.325535156E1
3.351226400E1,4.108955383E-1,-8.262817383E-2,1.314476532E1,1.315144547E1
3.352224500E1,6.843768311E-1,-1.517843628E-1,1.298205368E1,1.300096642E1
3.353222600E1,9.301657104E-1,-6.900650024E-2,1.257684631E1,1.261138507E1
3.354220600E1,1.143921204E0,-1.017883301E-2,1.235770203E1,1.241053821E1
3.355218700E1,1.347946930E0,1.329235840E-1,1.199350937E1,1.206975131E1
3.356216800E1,1.444945221E0,2.296224976E-1,1.171628586E1,1.180728366E1
3.357214900E1,1.385518799E0,2.550695801E-1,1.147813110E1,1.156426463E1
3.358213000E1,1.253643036E0,2.570155334E-1,1.107097778E1,1.114469501E1
3.359211100E1,1.053209839E0,2.579136658E-1,1.066636917E1,1.072134328E1
3.360209100E1,9.211843872E-1,2.168989563E-1,1.026714935E1,1.031067319E1
3.361207200E1,9.096583557E-1,1.341210938E-1,9.956994324E0,9.999360117E0
3.362205300E1,9.553134155E-1,5.164260864E-2,9.718240814E0,9.765218646E0
3.363203400E1,9.583071899E-1,6.945556641E-2,9.547745361E0,9.595968853E0
3.364201500E1,9.334588623E-1,1.269360352E-1,9.355245667E0,9.402557082E0
3.365199600E1,9.427395630E-1,1.845661926E-1,9.295220490E0,9.344728274E0
3.366197600E1,9.657916260E-1,3.141966248E-1,9.251511383E0,9.307090622E0
3.367195700E1,9.867480469E-1,5.084925842E-1,9.120234375E0,9.187541100E0
3.368193800E1,9.916877747E-1,6.903643799E-1,8.958271179E0,9.039395452E0
3.369191900E1,1.022523651E0,8.803193665E-1,8.748856659E0,8.852288385E0
3.370190000E1,1.074615326E0,1.087189178E0,8.496032410E0,8.632458810E0
3.371188000E1,1.104104004E0,1.301393738E0,8.209228821E0,8.384754567E0
3.372186100E1,1.094972992E0,1.494492188E0,7.827223206E0,8.043500224E0
3.373184200E1,1.043929138E0,1.620829468E0,7.611970825E0,7.852322972E0
3.374182300E1,9.815089417E-1,1.821711731E0,7.420668640E0,7.703785855E0
3.375180400E1,9.132508850E-1,2.025438080E0,7.152276764E0,7.489425178E0
3.376178500E1,8.629554749E-1,2.124831390E0,6.981631622E0,7.348658429E0
3.377176500E1,8.408015442E-1,2.217039642E0,7.066505127E0,7.453704228E0
3.378174592E1,7.906558228E-1,2.391876068E0,7.127278748E0,7.559385564E0
3.379172692E1,8.159532166E-1,2.474204865E0,7.042854309E0,7.509278673E0
3.380170792E1,7.563771057E-1,2.604883118E0,7.185208282E0,7.680152371E0
3.381168892E1,6.191125488E-1,2.782713318E0,7.169041901E0,7.715047345E0
3.382166992E1,6.246510315E-1,2.836002502E0,7.188800812E0,7.753190067E0
3.383164992E1,6.397695923E-1,2.876418457E0,7.367229767E0,7.934681009E0
3.384163092E1,5.664221191E-1,2.846480713E0,7.636669464E0,8.169578139E0
3.385161192E1,4.900808716E-1,2.857108612E0,7.927364960E0,8.440756132E0
3.386159292E1,4.104464722E-1,2.808609467E0,8.147257690E0,8.627546657E0
3.387157392E1,2.764750671E-1,2.756817169E0,8.407865753E0,8.852608988E0
3.388155392E1,9.101074219E-2,2.765199738E0,8.640332336E0,9.072483421E0
3.389153492E1,-6.227050781E-2,2.770738220E0,8.876092072E0,9.298703047E0
3.390151592E1,-1.748364258E-1,2.757565613E0,9.207353210E0,9.613016645E0
3.391149692E1,-3.110531616E-1,2.753973083E0,9.678573303E0,1.006756689E1
3.392147792E1,-3.484753418E-1,2.776127014E0,1.001207977E1,1.039567495E1
3.393145892E1,-2.761756897E-1,2.784659271E0,1.026011398E1,1.063487373E1
3.394143892E1,-2.655477905E-1,2.823278961E0,1.054437286E1,1.091903012E1
3.395141992E1,-3.067121887E-1,2.899769897E0,1.072938812E1,1.111856588E1
3.396140092E1,-3.221301270E-1,2.889591064E0,1.092907288E1,1.130920591E1
3.397138192E1,-2.862048340E-1,2.868634644E0,1.121108643E1,1.157581258E1
3.398136292E1,-2.366578674E-1,2.851719818E0,1.144924118E1,1.180141671E1
3.399134392E1,-9.984237671E-2,2.711910553E0,1.179038177E1,1.209865818E1
3.400132392E1,-5.254074097E-2,2.552492065E0,1.216520233E1,1.243021014E1
3.401130492E1,-8.098159790E-2,2.385589142E0,1.247401016E1,1.270033555E1
3.402128592E1,-1.386117554E-1,2.132465515E0,1.269794449E1,1.287650638E1
3.403126692E1,-1.992356873E-1,1.934127960E0,1.275347900E1,1.290084387E1
3.404124792E1,-2.627037048E-1,1.648072815E0,1.271605682E1,1.282510267E1
3.405122792E1,-3.040177917E-1,1.354832611E0,1.258986923E1,1.266620723E1
3.406120892E1,-3.836521912E-1,1.174308014E0,1.219499039E1,1.225740506E1
3.407118992E1,-4.264631653E-1,1.090033264E0,1.156060959E1,1.161971331E1
3.408117092E1,-4.803511047E-1,9.747729492E-1,1.099763031E1,1.105118962E1
3.409115192E1,-6.316864014E-1,9.653425598E-1,1.060050613E1,1.066309731E1
3.410113292E1,-7.726931763E-1,9.499246216E-1,1.032927017E1,1.040159766E1
3.411111292E1,-8.512797546E-1,9.921368408E-1,1.002151016E1,1.010641770E1
3.412109392E1,-9.663903809E-1,1.066681824E0,9.713750153E0,9.819809698E0
3.413107492E1,-1.061442719E0,1.184187469E0,9.419013062E0,9.552317397E0
3.414105592E1,-1.099763031E0,1.303938446E0,9.192084961E0,9.349019207E0
3.415103692E1,-1.027164001E0,1.381327515E0,9.025182037E0,9.187874749E0
3.416101692E1,-8.285270691E-1,1.429227905E0,8.857380981E0,9.010124714E0
3.417099792E1,-6.818321228E-1,1.394799500E0,8.681197357E0,8.818931241E0
3.418097892E1,-5.216651917E-1,1.404828644E0,8.596024475E0,8.725669881E0
3.419095992E1,-4.860392761E-1,1.438358917E0,8.556356964E0,8.690014675E0
3.420094092E1,-4.501139832E-1,1.494791565E0,8.349786530E0,8.494465228E0
3.421092192E1,-3.472778320E-1,1.506467285E0,8.104446716E0,8.250581928E0
3.422090192E1,-2.667453003E-1,1.487307129E0,7.892487488E0,8.035831898E0
3.423088292E1,-2.067201233E-1,1.525926819E0,7.719147949E0,7.871240749E0
3.424086392E1,-1.366658020E-1,1.579665070E0,7.576045532E0,7.740186379E0
3.425084492E1,3.293151855E-3,1.637444916E0,7.555238800E0,7.730644865E0
3.426082592E1,1.324745178E-1,1.729503479E0,7.546856232E0,7.743627752E0
3.427080592E1,1.920506287E-1,1.840722198E0,7.505841522E0,7.730640246E0
3.428078692E1,1.860630798E-1,1.895508270E0,7.582931213E0,7.818466401E0
3.429076792E1,2.146536255E-1,1.969155121E0,7.686964874E0,7.938077667E0
3.430074892E1,2.627037048E-1,1.993853760E0,7.800279236E0,8.055359844E0
3.431072992E1,3.772155762E-1,2.005230103E0,7.837701416E0,8.098938377E0
3.432071092E1,4.544549561E-1,2.039957886E0,7.922574921E0,8.193604265E0
3.433069092E1,4.779560852E-1,2.069446564E0,8.003706207E0,8.280722441E0
3.434067192E1,4.628375244E-1,2.135309601E0,8.061486053E0,8.352324410E0
3.435065292E1,3.851490784E-1,2.246528320E0,8.164920959E0,8.477096412E0
3.436063392E1,3.606001282E-1,2.397713928E0,8.305628357E0,8.652313386E0
3.437061492E1,3.445834351E-1,2.540067902E0,8.533304901E0,8.909992998E0
3.438059492E1,2.592608643E-1,2.705473938E0,8.863518219E0,9.270855443E0
3.439057592E1,2.110610962E-1,2.852767639E0,9.189390564E0,9.624330051E0
3.440055692E1,1.670526123E-1,2.990780640E0,9.470655670E0,9.933075769E0
3.441053792E1,1.155596924E-1,3.192561035E0,9.800270233E0,1.030781726E1
3.442051892E1,1.097218323E-1,3.318598938E0,1.005623795E1,1.059023415E1
3.443049992E1,5.538482666E-2,3.448379059E0,1.027298721E1,1.083645015E1
3.444047992E1,1.047821045E-2,3.561543732E0,1.050051407E1,1.108807915E1
3.445046092E1,1.796264648E-3,3.598217468E0,1.070019882E1,1.128899584E1
3.446044192E1,1.556762695E-2,3.590433655E0,1.090856552E1,1.148426131E1
3.447042292E1,-4.355941772E-2,3.561992798E0,1.116183884E1,1.171649847E1
3.448040392E1,-4.655319214E-2,3.363655243E0,1.151570297E1,1.199698957E1
3.449038392E1,9.116043091E-2,3.029400330E0,1.191522217E1,1.229463688E1
3.450036492E1,2.351609802E-1,2.750230865E0,1.219064941E1,1.249924012E1
3.451034592E1,2.992277527E-1,2.588716736E0,1.235440887E1,1.262625876E1
3.452032692E1,4.161346436E-1,2.396516418E0,1.251277954E1,1.274700399E1
3.453030792E1,5.448669434E-1,2.041305084E0,1.263776962E1,1.281315837E1
3.454028792E1,5.861810303E-1,1.726958771E0,1.265094223E1,1.278171875E1
3.455026892E1,5.653742981E-1,1.643582153E0,1.253658005E1,1.265649437E1
3.456024992E1,5.554948425E-1,1.596430206E0,1.238374786E1,1.249857492E1
3.457023092E1,6.902146912E-1,1.330732727E0,1.228390549E1,1.237503858E1
3.458021192E1,8.340655518E-1,1.125659180E0,1.200563416E1,1.208710161E1
3.459019292E1,9.457333374E-1,9.891430664E-1,1.173155411E1,1.181110398E1
3.460017292E1,1.108744354E0,8.719367981E-1,1.153621033E1,1.162212272E1
3.461015392E1,1.303190002E0,7.815248108E-1,1.119432129E1,1.129698696E1
3.462013492E1,1.461111603E0,7.132667542E-1,1.084464844E1,1.096585593E1
3.463011592E1,1.566941528E0,6.752458191E-1,1.048719177E1,1.062508607E1
3.464009692E1,1.683698730E0,6.062393188E-1,1.018227585E1,1.033833202E1
3.465007692E1,1.720372467E0,5.373825073E-1,9.799671478E0,9.964036454E0
3.466005792E1,1.627864838E0,5.589376831E-1,9.279054108E0,9.437330152E0
3.467003892E1,1.485959930E0,6.230044556E-1,8.846902771E0,8.992435716E0
3.468001992E1,1.329684906E0,6.517446899E-1,8.508755951E0,8.636652183E0
3.469000092E1,1.246607666E0,6.930587769E-1,8.257877655E0,8.380149432E0
3.469998092E1,1.250798950E0,7.833210754E-1,8.145162048E0,8.277786825E0
3.470996192E1,1.162482605E0,9.128018188E-1,8.153993683E0,8.286868283E0
3.471994292E1,1.029559021E0,1.066831512E0,8.089777222E0,8.224513162E0
3.472992392E1,8.970845032E-1,1.197809143E0,7.990234222E0,8.129166641E0
3.473990492E1,8.689430237E-1,1.305435333E0,7.887398071E0,8.041782870E0
3.474988492E1,8.255332947E-1,1.395248566E0,7.874524841E0,8.039674450E0
3.475986592E1,6.511459351E-1,1.560953979E0,7.843239899E0,8.023526685E0
3.476984692E1,5.471122742E-1,1.791624298E0,7.702981567E0,7.927494843E0
3.477982800E1,5.408253479E-1,2.046993256E0,7.449259186E0,7.744296990E0
3.478980900E1,5.327421570E-1,2.271226959E0,7.217840424E0,7.585479977E0
3.479979000E1,5.087919617E-1,2.402953033E0,7.122937775E0,7.534540137E0
3.480977000E1,4.670288086E-1,2.506537628E0,7.149582367E0,7.590610964E0
3.481975100E1,3.808081055E-1,2.619402924E0,7.185657349E0,7.657673147E0
3.482973200E1,3.204835510E-1,2.712658997E0,7.263645172E0,7.760268663E0
3.483971300E1,2.984793091E-1,2.749632111E0,7.437284088E0,7.934907766E0
3.484969400E1,2.595602417E-1,2.795885925E0,7.638166351E0,8.137931853E0
3.485967400E1,3.019221497E-1,2.863096161E0,7.808811493E0,8.322620593E0
3.486965500E1,3.460803223E-1,2.924019470E0,7.953410797E0,8.480943624E0
3.487963600E1,4.113446045E-1,2.952909393E0,8.168214111E0,8.695320583E0
3.488961700E1,4.543052673E-1,2.906056824E0,8.455616455E0,8.952597901E0
3.489959800E1,4.408332825E-1,2.934946747E0,8.685987396E0,9.179031727E0
3.490957800E1,4.183799744E-1,2.969225464E0,8.782536621E0,9.280317406E0
3.491955900E1,4.276606750E-1,2.960393829E0,8.913963318E0,9.402423481E0
3.492954000E1,3.740721130E-1,3.031795349E0,8.950337677E0,9.457285949E0
3.493952100E1,3.305126953E-1,3.009791107E0,8.980275421E0,9.476994660E0
3.494950200E1,1.886077881E-1,2.996468811E0,9.243877258E0,9.719241997E0
3.495948200E1,2.724334717E-2,3.036585388E0,9.371112671E0,9.850855075E0
3.496946300E1,-7.035369873E-3,2.966381378E0,9.634115753E0,1.008045903E1
3.497944400E1,-5.239105225E-2,2.923420715E0,1.002959335E1,1.044709894E1
3.498942500E1,-8.846603394E-2,2.987786865E0,1.031939072E1,1.074358047E1
3.499940600E1,-1.977388000E-1,3.047362976E0,1.075678116E1,1.118185417E1
3.500938600E1,-2.359094238E-1,2.997366943E0,1.124267075E1,1.163776213E1
3.501936700E1,-1.910028076E-1,2.921025696E0,1.153591095E1,1.190151732E1
3.502934800E1,-1.881587219E-1,2.927462311E0,1.163859741E1,1.200259926E1
3.503932900E1,-2.028282166E-1,3.016976166E0,1.155537048E1,1.194444940E1
3.504931000E1,-1.284329224E-1,2.977009277E0,1.168515060E1,1.205909714E1
3.505929100E1,-6.990463257E-2,2.846181335E0,1.195638657E1,1.229067999E1
3.506927100E1,-1.260379028E-1,2.899470520E0,1.206880280E1,1.241284882E1
3.507925200E1,-1.977388000E-1,2.896626434E0,1.217343521E1,1.251487396E1
3.508923300E1,-2.808160400E-1,2.704276428E0,1.242596008E1,1.271992345E1
3.509921400E1,-3.219804382E-1,2.385888519E0,1.257879227E1,1.280711327E1
3.510919500E1,-3.353027344E-1,2.073338470E0,1.246697479E1,1.264265086E1
3.511917500E1,-4.082011414E-1,1.849703522E0,1.207643692E1,1.222408933E1
3.512915600E1,-4.622387695E-1,1.684896240E0,1.168080963E1,1.181075161E1
3.513913700E1,-5.224136353E-1,1.545685730E0,1.140418488E1,1.152030785E1
3.514911800E1,-6.339317322E-1,1.443897400E0,1.112920670E1,1.124037147E1
3.515909900E1,-7.375163269E-1,1.409918060E0,1.084809128E1,1.096416361E1
3.516907900E1,-8.764274597E-1,1.444795532E0,1.054287598E1,1.067744319E1
3.517906000E1,-9.363029480E-1,1.569785614E0,1.015383499E1,1.031703713E1
3.518904100E1,-8.810678101E-1,1.686842194E0,9.714199219E0,9.898857688E0
3.519902200E1,-7.851173401E-1,1.728305969E0,9.319470062E0,9.510834506E0
3.520900300E1,-7.382647705E-1,1.784888306E0,9.012159119E0,9.216825544E0
3.521898300E1,-7.134164429E-1,1.820065155E0,8.798253937E0,9.012817125E0
3.522896400E1,-6.462062073E-1,1.771865387E0,8.645122375E0,8.848459205E0
3.523894500E1,-5.758525085E-1,1.744622040E0,8.488697662E0,8.685234607E0
3.524892600E1,-4.709207153E-1,1.738933868E0,8.360115051E0,8.552027888E0
3.525890700E1,-3.959266663E-1,1.757495270E0,8.111781464E0,8.309425134E0
3.526888700E1,-3.201841736E-1,1.772913208E0,7.827073517E0,8.031738229E0
3.527886800E1,-2.372566223E-1,1.780397644E0,7.585475922E0,7.795226195E0
3.528884900E1,-2.065704346E-1,1.765728149E0,7.333849182E0,7.546244832E0
3.529883000E1,-1.619631958E-1,1.749412079E0,7.166347504E0,7.378564308E0
3.530881100E1,-1.227447510E-1,1.772763519E0,7.027735748E0,7.248918990E0
3.531879100E1,-1.088237000E-1,1.807940369E0,7.002737732E0,7.233175424E0
3.532877200E1,-1.371148682E-1,1.881138153E0,6.973249054E0,7.223827490E0
3.533875300E1,-1.742376709E-1,1.942211151E0,6.959477692E0,7.227508053E0
3.534873400E1,-1.907034302E-1,2.003134460E0,7.053931274E0,7.335316073E0
3.535871500E1,-8.038284302E-2,2.068698120E0,7.161258087E0,7.454501372E0
3.536869500E1,7.963439941E-2,2.090103607E0,7.344327393E0,7.636361671E0
3.537867600E1,2.520758057E-1,2.174977112E0,7.495213623E0,7.808475837E0
3.538865700E1,4.245172119E-1,2.236798553E0,7.623347168E0,7.956060877E0
3.539863800E1,5.164260864E-1,2.262545013E0,7.778574371E0,8.117390288E0
3.540861900E1,5.557942200E-1,2.323019257E0,7.972121887E0,8.322262497E0
3.541859900E1,6.288423157E-1,2.395767975E0,8.214467926E0,8.579780309E0
3.542858000E1,7.138655090E-1,2.483635254E0,8.440348206E0,8.827090453E0
3.543856100E1,8.140072632E-1,2.543510742E0,8.712332611E0,9.112452702E0
3.544854200E1,7.855664063E-1,2.617007904E0,9.003626862E0,9.409098873E0
3.545852300E1,7.927514648E-1,2.681224365E0,9.284592590E0,9.696446697E0
3.546850300E1,6.807843018E-1,2.752775574E0,9.600435791E0,1.001047491E1
3.547848400E1,5.682183838E-1,2.798131256E0,9.867779846E0,1.027256004E1
3.548846500E1,3.772155762E-1,2.836002502E0,1.032418076E1,1.071325861E1
3.549844600E1,3.152444458E-1,2.842888184E0,1.069630692E1,1.107214405E1
3.550842700E1,2.025288391E-1,2.822231140E0,1.103041214E1,1.138753698E1
3.551840700E1,9.220825195E-2,2.717449036E0,1.120494919E1,1.153013087E1
3.552838800E1,8.577163696E-2,2.575993195E0,1.130554001E1,1.159561696E1
3.553836900E1,9.849517822E-2,2.405348053E0,1.146136597E1,1.171146064E1
3.554835000E1,1.176553345E-1,2.282004547E0,1.165491348E1,1.187680074E1
